antecedent,consequent,support,confidence,lift
{44},"{18, 19, 34}",0.11,0.295,1.077
"{18, 44}","{34, 19}",0.11,0.406,1.13
"{19, 44}","{18, 34}",0.11,0.518,1.111
"{18, 19, 44}",{34},0.11,0.69,1.078
"{34, 44}","{18, 19}",0.11,0.441,1.104
"{18, 34, 44}",{19},0.11,0.585,1.084
"{34, 19, 44}",{18},0.11,0.775,1.099
{18},"{48, 34, 19}",0.136,0.193,1.088
{19},"{48, 18, 34}",0.136,0.252,1.073
"{18, 19}","{48, 34}",0.136,0.341,1.077
{34},"{48, 18, 19}",0.136,0.213,1.058
"{18, 34}","{48, 19}",0.136,0.292,1.091
"{34, 19}","{48, 18}",0.136,0.378,1.089
"{18, 19, 34}",{48},0.136,0.497,1.038
{48},"{18, 19, 34}",0.136,0.284,1.038
"{48, 18}","{34, 19}",0.136,0.392,1.089
"{48, 19}","{18, 34}",0.136,0.509,1.091
"{48, 18, 19}",{34},0.136,0.678,1.058
"{48, 34}","{18, 19}",0.136,0.43,1.077
"{48, 18, 34}",{19},0.136,0.579,1.073
"{48, 34, 19}",{18},0.136,0.767,1.088
{18},"{49, 34, 19}",0.115,0.164,1.091
{19},"{49, 18, 34}",0.115,0.214,1.139
"{18, 19}","{49, 34}",0.115,0.289,1.139
{34},"{49, 18, 19}",0.115,0.18,1.067
"{18, 34}","{49, 19}",0.115,0.247,1.129
"{34, 19}","{49, 18}",0.115,0.321,1.134
"{18, 19, 34}",{49},0.115,0.421,1.084
{49},"{18, 19, 34}",0.115,0.297,1.084
"{49, 18}","{34, 19}",0.115,0.408,1.134
"{49, 19}","{18, 34}",0.115,0.527,1.129
"{49, 18, 19}",{34},0.115,0.684,1.067
"{49, 34}","{18, 19}",0.115,0.455,1.139
"{49, 18, 34}",{19},0.115,0.615,1.139
"{49, 34, 19}",{18},0.115,0.769,1.091
{16},"{18, 19, 34}",0.146,0.284,1.037
{18},"{16, 34, 19}",0.146,0.207,1.089
"{16, 18}","{34, 19}",0.146,0.395,1.099
{19},"{16, 18, 34}",0.146,0.27,1.1
"{16, 19}","{18, 34}",0.146,0.509,1.092
"{18, 19}","{16, 34}",0.146,0.365,1.098
"{16, 18, 19}",{34},0.146,0.679,1.059
{34},"{16, 18, 19}",0.146,0.228,1.059
"{16, 34}","{18, 19}",0.146,0.439,1.098
"{18, 34}","{16, 19}",0.146,0.313,1.092
"{16, 18, 34}",{19},0.146,0.594,1.1
"{34, 19}","{16, 18}",0.146,0.405,1.099
"{16, 34, 19}",{18},0.146,0.768,1.089
"{18, 19, 34}",{16},0.146,0.532,1.037
{18},"{26, 19, 34}",0.122,0.173,1.112
{19},"{26, 18, 34}",0.122,0.226,1.118
"{18, 19}","{26, 34}",0.122,0.306,1.133
{26},"{18, 19, 34}",0.122,0.296,1.081
"{18, 26}","{34, 19}",0.122,0.408,1.134
"{26, 19}","{18, 34}",0.122,0.525,1.126
"{26, 18, 19}",{34},0.122,0.696,1.086
{34},"{19, 26, 18}",0.122,0.191,1.086
"{18, 34}","{26, 19}",0.122,0.262,1.126
"{34, 19}","{26, 18}",0.122,0.34,1.134
"{18, 19, 34}",{26},0.122,0.446,1.081
"{26, 34}","{18, 19}",0.122,0.453,1.133
"{18, 26, 34}",{19},0.122,0.603,1.118
"{26, 19, 34}",{18},0.122,0.784,1.112
{12},"{18, 19, 34}",0.114,0.313,1.143
{18},"{34, 19, 12}",0.114,0.162,1.175
"{18, 12}","{34, 19}",0.114,0.42,1.167
{19},"{18, 12, 34}",0.114,0.212,1.133
"{19, 12}","{18, 34}",0.114,0.561,1.203
"{18, 19}","{34, 12}",0.114,0.286,1.205
"{18, 19, 12}",{34},0.114,0.709,1.106
{34},"{18, 19, 12}",0.114,0.179,1.106
"{34, 12}","{18, 19}",0.114,0.482,1.205
"{18, 34}","{19, 12}",0.114,0.245,1.203
"{18, 12, 34}",{19},0.114,0.611,1.133
"{34, 19}","{18, 12}",0.114,0.318,1.167
"{34, 19, 12}",{18},0.114,0.829,1.175
"{18, 19, 34}",{12},0.114,0.418,1.143
{18},"{34, 19, 46}",0.116,0.165,1.14
{19},"{18, 34, 46}",0.116,0.215,1.108
"{18, 19}","{34, 46}",0.116,0.29,1.149
{34},"{18, 19, 46}",0.116,0.181,1.134
"{18, 34}","{19, 46}",0.116,0.249,1.209
"{34, 19}","{18, 46}",0.116,0.323,1.152
"{18, 19, 34}",{46},0.116,0.424,1.138
{46},"{18, 19, 34}",0.116,0.312,1.138
"{18, 46}","{34, 19}",0.116,0.414,1.152
"{19, 46}","{18, 34}",0.116,0.564,1.209
"{18, 19, 46}",{34},0.116,0.727,1.134
"{34, 46}","{18, 19}",0.116,0.459,1.149
"{18, 34, 46}",{19},0.116,0.598,1.108
"{34, 19, 46}",{18},0.116,0.804,1.14
{18},"{32, 34, 19}",0.126,0.178,1.126
{19},"{32, 18, 34}",0.126,0.233,1.114
"{18, 19}","{32, 34}",0.126,0.315,1.135
{32},"{18, 19, 34}",0.126,0.305,1.113
"{32, 18}","{34, 19}",0.126,0.414,1.152
"{32, 19}","{18, 34}",0.126,0.557,1.194
"{32, 18, 19}",{34},0.126,0.715,1.117
{34},"{32, 18, 19}",0.126,0.196,1.117
"{18, 34}","{32, 19}",0.126,0.27,1.194
"{34, 19}","{32, 18}",0.126,0.35,1.152
"{18, 19, 34}",{32},0.126,0.459,1.113
"{32, 34}","{18, 19}",0.126,0.454,1.135
"{32, 18, 34}",{19},0.126,0.601,1.114
"{32, 34, 19}",{18},0.126,0.794,1.126
{16},"{48, 18, 19}",0.108,0.211,1.049
{18},"{16, 48, 19}",0.108,0.153,1.076
"{16, 18}","{48, 19}",0.108,0.293,1.096
{19},"{16, 48, 18}",0.108,0.2,1.092
"{16, 19}","{48, 18}",0.108,0.378,1.086
"{18, 19}","{16, 48}",0.108,0.27,1.091
"{16, 18, 19}",{48},0.108,0.503,1.051
{48},"{16, 18, 19}",0.108,0.226,1.051
"{16, 48}","{18, 19}",0.108,0.436,1.091
"{48, 18}","{16, 19}",0.108,0.311,1.086
"{16, 18, 48}",{19},0.108,0.589,1.092
"{48, 19}","{16, 18}",0.108,0.404,1.096
"{16, 48, 19}",{18},0.108,0.759,1.076
"{48, 18, 19}",{16},0.108,0.538,1.049
{18},"{34, 28, 30}",0.1,0.142,1.056
{28},"{18, 34, 30}",0.1,0.292,1.085
"{18, 28}","{34, 30}",0.1,0.41,1.114
{30},"{18, 28, 34}",0.1,0.178,1.051
"{18, 30}","{34, 28}",0.1,0.252,1.098
"{28, 30}","{18, 34}",0.1,0.51,1.094
"{18, 28, 30}",{34},0.1,0.714,1.115
{34},"{18, 28, 30}",0.1,0.156,1.115
"{18, 34}","{28, 30}",0.1,0.215,1.094
"{34, 28}","{18, 30}",0.1,0.435,1.098
"{18, 28, 34}",{30},0.1,0.592,1.051
"{34, 30}","{18, 28}",0.1,0.272,1.114
"{18, 34, 30}",{28},0.1,0.371,1.085
"{34, 28, 30}",{18},0.1,0.744,1.056
{18},"{34, 44, 30}",0.109,0.154,1.073
{30},"{18, 34, 44}",0.109,0.193,1.026
"{18, 30}","{34, 44}",0.109,0.274,1.099
{34},"{18, 44, 30}",0.109,0.17,1.074
"{18, 34}","{44, 30}",0.109,0.233,1.077
"{34, 30}","{18, 44}",0.109,0.296,1.091
"{18, 34, 30}",{44},0.109,0.403,1.082
{44},"{18, 34, 30}",0.109,0.292,1.082
"{18, 44}","{34, 30}",0.109,0.401,1.091
"{44, 30}","{18, 34}",0.109,0.502,1.077
"{18, 44, 30}",{34},0.109,0.688,1.074
"{34, 44}","{18, 30}",0.109,0.436,1.099
"{18, 34, 44}",{30},0.109,0.578,1.026
"{34, 44, 30}",{18},0.109,0.756,1.073
{18},"{48, 34, 30}",0.144,0.205,1.076
{30},"{48, 18, 34}",0.144,0.257,1.09
"{18, 30}","{48, 34}",0.144,0.364,1.151
{34},"{48, 18, 30}",0.144,0.226,1.099
"{18, 34}","{48, 30}",0.144,0.31,1.097
"{34, 30}","{48, 18}",0.144,0.393,1.129
"{18, 34, 30}",{48},0.144,0.536,1.119
{48},"{18, 34, 30}",0.144,0.302,1.119
"{48, 18}","{34, 30}",0.144,0.416,1.129
"{48, 30}","{18, 34}",0.144,0.512,1.097
"{48, 18, 30}",{34},0.144,0.704,1.099
"{48, 34}","{18, 30}",0.144,0.457,1.151
"{48, 18, 34}",{30},0.144,0.614,1.09
"{48, 34, 30}",{18},0.144,0.758,1.076
{18},"{49, 34, 30}",0.11,0.157,1.041
{30},"{49, 18, 34}",0.11,0.196,1.044
"{18, 30}","{49, 34}",0.11,0.278,1.098
{34},"{49, 18, 30}",0.11,0.172,1.04
"{18, 34}","{49, 30}",0.11,0.237,1.033
"{34, 30}","{49, 18}",0.11,0.3,1.061
"{18, 34, 30}",{49},0.11,0.41,1.054
{49},"{18, 34, 30}",0.11,0.284,1.054
"{49, 18}","{34, 30}",0.11,0.39,1.061
"{49, 30}","{18, 34}",0.11,0.482,1.033
"{49, 18, 30}",{34},0.11,0.666,1.04
"{49, 34}","{18, 30}",0.11,0.436,1.098
"{49, 18, 34}",{30},0.11,0.588,1.044
"{49, 34, 30}",{18},0.11,0.734,1.041
{16},"{18, 34, 30}",0.141,0.274,1.018
{18},"{16, 34, 30}",0.141,0.2,1.041
"{16, 18}","{34, 30}",0.141,0.382,1.038
{30},"{16, 18, 34}",0.141,0.25,1.018
"{16, 30}","{18, 34}",0.141,0.486,1.041
"{18, 30}","{16, 34}",0.141,0.355,1.068
"{16, 18, 30}",{34},0.141,0.685,1.069
{34},"{16, 18, 30}",0.141,0.22,1.069
"{16, 34}","{18, 30}",0.141,0.424,1.068
"{18, 34}","{16, 30}",0.141,0.302,1.041
"{16, 18, 34}",{30},0.141,0.573,1.018
"{34, 30}","{16, 18}",0.141,0.383,1.038
"{16, 34, 30}",{18},0.141,0.734,1.041
"{18, 34, 30}",{16},0.141,0.522,1.018
{18},"{26, 34, 30}",0.125,0.178,1.088
{26},"{18, 34, 30}",0.125,0.304,1.128
"{18, 26}","{34, 30}",0.125,0.419,1.139
{30},"{18, 26, 34}",0.125,0.223,1.1
"{18, 30}","{26, 34}",0.125,0.316,1.173
"{26, 30}","{18, 34}",0.125,0.513,1.1
"{18, 26, 30}",{34},0.125,0.701,1.095
{34},"{18, 26, 30}",0.125,0.196,1.095
"{18, 34}","{26, 30}",0.125,0.269,1.1
"{26, 34}","{18, 30}",0.125,0.465,1.173
"{18, 26, 34}",{30},0.125,0.619,1.1
"{34, 30}","{18, 26}",0.125,0.341,1.139
"{18, 34, 30}",{26},0.125,0.465,1.128
"{26, 34, 30}",{18},0.125,0.767,1.088
{12},"{18, 34, 30}",0.115,0.315,1.169
{18},"{34, 12, 30}",0.115,0.163,1.151
"{18, 12}","{34, 30}",0.115,0.422,1.147
{30},"{18, 12, 34}",0.115,0.204,1.092
"{12, 30}","{18, 34}",0.115,0.536,1.148
"{18, 30}","{34, 12}",0.115,0.29,1.221
"{18, 12, 30}",{34},0.115,0.706,1.101
{34},"{18, 12, 30}",0.115,0.18,1.101
"{34, 12}","{18, 30}",0.115,0.485,1.221
"{18, 34}","{12, 30}",0.115,0.247,1.148
"{18, 12, 34}",{30},0.115,0.615,1.092
"{34, 30}","{18, 12}",0.115,0.313,1.147
"{34, 12, 30}",{18},0.115,0.812,1.151
"{18, 34, 30}",{12},0.115,0.427,1.169
{18},"{34, 46, 30}",0.117,0.167,1.085
{30},"{18, 34, 46}",0.117,0.209,1.074
"{18, 30}","{34, 46}",0.117,0.296,1.171
{34},"{18, 46, 30}",0.117,0.183,1.082
"{18, 34}","{46, 30}",0.117,0.252,1.115
"{34, 30}","{18, 46}",0.117,0.319,1.139
"{18, 34, 30}",{46},0.117,0.436,1.17
{46},"{18, 34, 30}",0.117,0.315,1.17
"{18, 46}","{34, 30}",0.117,0.419,1.139
"{46, 30}","{18, 34}",0.117,0.52,1.115
"{46, 18, 30}",{34},0.117,0.693,1.082
"{34, 46}","{18, 30}",0.117,0.464,1.171
"{18, 34, 46}",{30},0.117,0.605,1.074
"{46, 34, 30}",{18},0.117,0.765,1.085
{18},"{32, 34, 30}",0.125,0.178,1.05
{30},"{32, 18, 34}",0.125,0.223,1.065
"{18, 30}","{32, 34}",0.125,0.316,1.14
{32},"{18, 34, 30}",0.125,0.304,1.127
"{32, 18}","{34, 30}",0.125,0.413,1.123
"{32, 30}","{18, 34}",0.125,0.513,1.1
"{32, 18, 30}",{34},0.125,0.712,1.112
{34},"{32, 18, 30}",0.125,0.196,1.112
"{18, 34}","{32, 30}",0.125,0.269,1.1
"{34, 30}","{32, 18}",0.125,0.341,1.123
"{18, 34, 30}",{32},0.125,0.465,1.127
"{32, 34}","{18, 30}",0.125,0.452,1.14
"{32, 18, 34}",{30},0.125,0.6,1.065
"{32, 34, 30}",{18},0.125,0.74,1.05
{16},"{48, 18, 30}",0.107,0.209,1.017
{18},"{16, 48, 30}",0.107,0.152,1.028
"{16, 18}","{48, 30}",0.107,0.29,1.029
{30},"{16, 18, 48}",0.107,0.19,1.036
"{16, 30}","{48, 18}",0.107,0.369,1.062
"{18, 30}","{16, 48}",0.107,0.27,1.089
"{16, 18, 30}",{48},0.107,0.521,1.088
{48},"{16, 18, 30}",0.107,0.224,1.088
"{16, 48}","{18, 30}",0.107,0.432,1.089
"{48, 18}","{16, 30}",0.107,0.308,1.062
"{16, 18, 48}",{30},0.107,0.584,1.036
"{48, 30}","{16, 18}",0.107,0.379,1.029
"{16, 48, 30}",{18},0.107,0.725,1.028
"{48, 18, 30}",{16},0.107,0.522,1.017
{16},"{48, 18, 34}",0.125,0.244,1.037
{18},"{16, 48, 34}",0.125,0.177,1.077
"{16, 18}","{48, 34}",0.125,0.339,1.073
{34},"{16, 18, 48}",0.125,0.195,1.064
"{16, 34}","{48, 18}",0.125,0.377,1.083
"{18, 34}","{16, 48}",0.125,0.268,1.082
"{16, 18, 34}",{48},0.125,0.51,1.064
{48},"{16, 18, 34}",0.125,0.261,1.064
"{16, 48}","{18, 34}",0.125,0.505,1.082
"{48, 18}","{16, 34}",0.125,0.36,1.083
"{16, 18, 48}",{34},0.125,0.682,1.064
"{48, 34}","{16, 18}",0.125,0.396,1.073
"{16, 34, 48}",{18},0.125,0.759,1.077
"{48, 18, 34}",{16},0.125,0.532,1.037
{18},"{48, 26, 34}",0.104,0.147,1.086
{26},"{48, 18, 34}",0.104,0.252,1.07
"{18, 26}","{48, 34}",0.104,0.347,1.096
{34},"{48, 18, 26}",0.104,0.162,1.065
"{18, 34}","{48, 26}",0.104,0.222,1.086
"{26, 34}","{48, 18}",0.104,0.385,1.107
"{18, 26, 34}",{48},0.104,0.512,1.07
{48},"{18, 26, 34}",0.104,0.217,1.07
"{48, 18}","{26, 34}",0.104,0.298,1.107
"{48, 26}","{18, 34}",0.104,0.507,1.086
"{48, 18, 26}",{34},0.104,0.682,1.065
"{48, 34}","{18, 26}",0.104,0.328,1.096
"{48, 18, 34}",{26},0.104,0.441,1.07
"{48, 26, 34}",{18},0.104,0.766,1.086
{18},"{48, 34, 46}",0.102,0.145,1.117
{34},"{48, 18, 46}",0.102,0.16,1.092
"{18, 34}","{48, 46}",0.102,0.22,1.157
{46},"{48, 18, 34}",0.102,0.275,1.169
"{18, 46}","{48, 34}",0.102,0.365,1.155
"{34, 46}","{48, 18}",0.102,0.405,1.165
"{18, 34, 46}",{48},0.102,0.527,1.102
{48},"{18, 34, 46}",0.102,0.214,1.102
"{48, 18}","{34, 46}",0.102,0.295,1.165
"{48, 34}","{18, 46}",0.102,0.324,1.155
"{48, 18, 34}",{46},0.102,0.435,1.169
"{48, 46}","{18, 34}",0.102,0.54,1.157
"{48, 18, 46}",{34},0.102,0.699,1.092
"{48, 34, 46}",{18},0.102,0.787,1.117
{18},"{32, 48, 34}",0.107,0.152,1.082
{32},"{48, 18, 34}",0.107,0.26,1.107
"{32, 18}","{48, 34}",0.107,0.354,1.119
{34},"{32, 18, 48}",0.107,0.168,1.105
"{18, 34}","{32, 48}",0.107,0.23,1.126
"{32, 34}","{48, 18}",0.107,0.387,1.114
"{32, 18, 34}",{48},0.107,0.514,1.073
{48},"{32, 18, 34}",0.107,0.224,1.073
"{48, 18}","{32, 34}",0.107,0.309,1.114
"{32, 48}","{18, 34}",0.107,0.525,1.126
"{32, 18, 48}",{34},0.107,0.708,1.105
"{48, 34}","{32, 18}",0.107,0.34,1.119
"{48, 18, 34}",{32},0.107,0.457,1.107
"{32, 34, 48}",{18},0.107,0.763,1.082
{16},"{49, 18, 34}",0.106,0.207,1.104
{18},"{16, 49, 34}",0.106,0.151,1.093
"{16, 18}","{49, 34}",0.106,0.289,1.138
{34},"{16, 49, 18}",0.106,0.166,1.044
"{16, 34}","{49, 18}",0.106,0.32,1.132
"{18, 34}","{16, 49}",0.106,0.228,1.075
"{16, 18, 34}",{49},0.106,0.433,1.115
{49},"{16, 18, 34}",0.106,0.274,1.115
"{16, 49}","{18, 34}",0.106,0.502,1.075
"{49, 18}","{16, 34}",0.106,0.376,1.132
"{16, 49, 18}",{34},0.106,0.669,1.044
"{49, 34}","{16, 18}",0.106,0.42,1.138
"{16, 49, 34}",{18},0.106,0.771,1.093
"{49, 18, 34}",{16},0.106,0.567,1.104
{16},"{18, 26, 34}",0.116,0.226,1.114
{18},"{16, 26, 34}",0.116,0.164,1.104
"{16, 18}","{26, 34}",0.116,0.314,1.165
{26},"{16, 18, 34}",0.116,0.281,1.143
"{16, 26}","{18, 34}",0.116,0.522,1.119
"{18, 26}","{16, 34}",0.116,0.387,1.164
"{16, 18, 26}",{34},0.116,0.693,1.081
{34},"{16, 18, 26}",0.116,0.181,1.081
"{16, 34}","{18, 26}",0.116,0.348,1.164
"{18, 34}","{16, 26}",0.116,0.248,1.119
"{16, 18, 34}",{26},0.116,0.471,1.143
"{26, 34}","{16, 18}",0.116,0.429,1.165
"{16, 26, 34}",{18},0.116,0.778,1.104
"{18, 26, 34}",{16},0.116,0.572,1.114
{12},"{16, 18, 34}",0.108,0.297,1.209
{16},"{18, 12, 34}",0.108,0.211,1.129
"{16, 12}","{18, 34}",0.108,0.54,1.157
{18},"{16, 34, 12}",0.108,0.154,1.133
"{18, 12}","{16, 34}",0.108,0.398,1.197
"{16, 18}","{34, 12}",0.108,0.294,1.238
"{16, 18, 12}",{34},0.108,0.711,1.11
{34},"{16, 18, 12}",0.108,0.169,1.11
"{34, 12}","{16, 18}",0.108,0.456,1.238
"{16, 34}","{18, 12}",0.108,0.326,1.197
"{16, 34, 12}",{18},0.108,0.799,1.133
"{18, 34}","{16, 12}",0.108,0.232,1.157
"{18, 12, 34}",{16},0.108,0.579,1.129
"{16, 18, 34}",{12},0.108,0.442,1.209
{16},"{18, 34, 46}",0.104,0.202,1.041
{18},"{16, 34, 46}",0.104,0.147,1.097
"{16, 18}","{34, 46}",0.104,0.281,1.113
{34},"{16, 18, 46}",0.104,0.162,1.091
"{16, 34}","{18, 46}",0.104,0.312,1.114
"{18, 34}","{16, 46}",0.104,0.222,1.132
"{16, 18, 34}",{46},0.104,0.423,1.135
{46},"{16, 18, 34}",0.104,0.279,1.135
"{16, 46}","{18, 34}",0.104,0.528,1.132
"{18, 46}","{16, 34}",0.104,0.37,1.114
"{16, 18, 46}",{34},0.104,0.699,1.091
"{34, 46}","{16, 18}",0.104,0.41,1.113
"{16, 34, 46}",{18},0.104,0.774,1.097
"{18, 34, 46}",{16},0.104,0.534,1.041
{16},"{32, 18, 34}",0.115,0.224,1.069
{18},"{16, 32, 34}",0.115,0.163,1.082
"{16, 18}","{32, 34}",0.115,0.311,1.123
{32},"{16, 18, 34}",0.115,0.278,1.132
"{16, 32}","{18, 34}",0.115,0.513,1.099
"{32, 18}","{16, 34}",0.115,0.378,1.137
"{16, 18, 32}",{34},0.115,0.687,1.072
{34},"{16, 18, 32}",0.115,0.179,1.072
"{16, 34}","{32, 18}",0.115,0.345,1.137
"{18, 34}","{16, 32}",0.115,0.246,1.099
"{16, 18, 34}",{32},0.115,0.467,1.132
"{32, 34}","{16, 18}",0.115,0.414,1.123
"{16, 32, 34}",{18},0.115,0.763,1.082
"{32, 18, 34}",{16},0.115,0.549,1.069
{19},"{48, 34, 30}",0.111,0.207,1.084
{30},"{48, 34, 19}",0.111,0.198,1.115
"{19, 30}","{48, 34}",0.111,0.352,1.114
{34},"{48, 19, 30}",0.111,0.174,1.051
"{34, 19}","{48, 30}",0.111,0.31,1.098
"{34, 30}","{48, 19}",0.111,0.303,1.132
"{34, 19, 30}",{48},0.111,0.519,1.085
{48},"{34, 19, 30}",0.111,0.233,1.085
"{48, 19}","{34, 30}",0.111,0.416,1.132
"{48, 30}","{34, 19}",0.111,0.395,1.098
"{48, 19, 30}",{34},0.111,0.673,1.051
"{48, 34}","{19, 30}",0.111,0.352,1.114
"{48, 34, 19}",{30},0.111,0.628,1.115
"{48, 34, 30}",{19},0.111,0.585,1.084
{16},"{34, 19, 30}",0.113,0.22,1.024
{19},"{16, 34, 30}",0.113,0.209,1.089
"{16, 19}","{34, 30}",0.113,0.394,1.07
{30},"{16, 34, 19}",0.113,0.2,1.055
"{16, 30}","{34, 19}",0.113,0.389,1.081
"{19, 30}","{16, 34}",0.113,0.357,1.073
"{16, 19, 30}",{34},0.113,0.676,1.055
{34},"{16, 19, 30}",0.113,0.176,1.055
"{16, 34}","{19, 30}",0.113,0.339,1.073
"{34, 19}","{16, 30}",0.113,0.314,1.081
"{16, 34, 19}",{30},0.113,0.594,1.055
"{34, 30}","{16, 19}",0.113,0.306,1.07
"{16, 34, 30}",{19},0.113,0.588,1.089
"{34, 19, 30}",{16},0.113,0.526,1.024
{16},"{48, 34, 30}",0.102,0.198,1.041
{30},"{16, 34, 48}",0.102,0.181,1.096
"{16, 30}","{48, 34}",0.102,0.351,1.11
{34},"{16, 48, 30}",0.102,0.159,1.075
"{16, 34}","{48, 30}",0.102,0.306,1.085
"{34, 30}","{16, 48}",0.102,0.277,1.115
"{16, 34, 30}",{48},0.102,0.53,1.108
{48},"{16, 34, 30}",0.102,0.213,1.108
"{16, 48}","{34, 30}",0.102,0.41,1.115
"{48, 30}","{16, 34}",0.102,0.361,1.085
"{16, 48, 30}",{34},0.102,0.688,1.075
"{48, 34}","{16, 30}",0.102,0.322,1.11
"{16, 34, 48}",{30},0.102,0.617,1.096
"{48, 34, 30}",{16},0.102,0.534,1.041
{1},"{18, 19, 6, 14}",0.101,0.194,1.138
{6},"{1, 18, 19, 14}",0.101,0.192,1.109
"{1, 6}","{18, 19, 14}",0.101,0.356,1.164
{14},"{1, 18, 19, 6}",0.101,0.141,1.087
"{1, 14}","{18, 19, 6}",0.101,0.265,1.193
"{6, 14}","{1, 18, 19}",0.101,0.261,1.17
"{1, 6, 14}","{18, 19}",0.101,0.472,1.181
{18},"{1, 19, 6, 14}",0.101,0.143,1.119
"{1, 18}","{19, 6, 14}",0.101,0.261,1.184
"{18, 6}","{1, 19, 14}",0.101,0.265,1.205
"{1, 18, 6}","{19, 14}",0.101,0.465,1.164
"{18, 14}","{1, 19, 6}",0.101,0.192,1.149
"{1, 18, 14}","{19, 6}",0.101,0.345,1.158
"{18, 6, 14}","{1, 19}",0.101,0.349,1.211
"{1, 18, 6, 14}",{19},0.101,0.611,1.132
{19},"{1, 18, 6, 14}",0.101,0.187,1.132
"{1, 19}","{18, 6, 14}",0.101,0.351,1.211
"{19, 6}","{1, 18, 14}",0.101,0.339,1.158
"{1, 19, 6}","{18, 14}",0.101,0.606,1.149
"{19, 14}","{1, 18, 6}",0.101,0.253,1.164
"{1, 19, 14}","{18, 6}",0.101,0.46,1.205
"{19, 6, 14}","{1, 18}",0.101,0.458,1.184
"{1, 19, 6, 14}",{18},0.101,0.789,1.119
"{18, 19}","{1, 6, 14}",0.101,0.253,1.181
"{1, 18, 19}","{6, 14}",0.101,0.454,1.17
"{18, 19, 6}","{1, 14}",0.101,0.456,1.193
"{1, 18, 19, 6}",{14},0.101,0.779,1.087
"{18, 19, 14}","{1, 6}",0.101,0.331,1.164
"{1, 18, 19, 14}",{6},0.101,0.585,1.109
"{18, 19, 6, 14}",{1},0.101,0.592,1.138
{1},"{18, 30, 6, 14}",0.103,0.198,1.139
{6},"{1, 18, 14, 30}",0.103,0.195,1.081
"{1, 6}","{18, 14, 30}",0.103,0.363,1.171
{14},"{1, 18, 6, 30}",0.103,0.144,1.111
"{1, 14}","{18, 6, 30}",0.103,0.27,1.218
"{6, 14}","{1, 18, 30}",0.103,0.266,1.182
"{1, 6, 14}","{18, 30}",0.103,0.481,1.213
{18},"{1, 30, 6, 14}",0.103,0.146,1.069
"{1, 18}","{30, 6, 14}",0.103,0.266,1.136
"{18, 6}","{1, 14, 30}",0.103,0.27,1.131
"{1, 18, 6}","{14, 30}",0.103,0.474,1.125
"{18, 14}","{1, 6, 30}",0.103,0.196,1.121
"{1, 18, 14}","{6, 30}",0.103,0.352,1.149
"{18, 6, 14}","{1, 30}",0.103,0.356,1.148
"{1, 18, 6, 14}",{30},0.103,0.623,1.106
{30},"{1, 18, 6, 14}",0.103,0.183,1.106
"{1, 30}","{18, 6, 14}",0.103,0.333,1.148
"{6, 30}","{1, 18, 14}",0.103,0.336,1.149
"{1, 6, 30}","{18, 14}",0.103,0.591,1.121
"{14, 30}","{1, 18, 6}",0.103,0.245,1.125
"{1, 14, 30}","{18, 6}",0.103,0.432,1.131
"{30, 6, 14}","{1, 18}",0.103,0.44,1.136
"{1, 30, 6, 14}",{18},0.103,0.754,1.069
"{18, 30}","{1, 6, 14}",0.103,0.26,1.213
"{1, 18, 30}","{6, 14}",0.103,0.458,1.182
"{18, 6, 30}","{1, 14}",0.103,0.465,1.218
"{1, 18, 6, 30}",{14},0.103,0.796,1.111
"{18, 14, 30}","{1, 6}",0.103,0.333,1.171
"{1, 18, 14, 30}",{6},0.103,0.57,1.081
"{18, 30, 6, 14}",{1},0.103,0.592,1.139
{1},"{34, 18, 6, 14}",0.121,0.233,1.152
{6},"{1, 34, 18, 14}",0.121,0.23,1.091
"{1, 6}","{34, 18, 14}",0.121,0.426,1.182
{14},"{1, 34, 18, 6}",0.121,0.169,1.085
"{1, 14}","{34, 18, 6}",0.121,0.317,1.21
"{6, 14}","{1, 34, 18}",0.121,0.312,1.154
"{1, 6, 14}","{34, 18}",0.121,0.565,1.212
{18},"{1, 34, 6, 14}",0.121,0.172,1.105
"{1, 18}","{34, 6, 14}",0.121,0.313,1.18
"{18, 6}","{1, 34, 14}",0.121,0.317,1.195
"{1, 18, 6}","{34, 14}",0.121,0.557,1.173
"{18, 14}","{1, 34, 6}",0.121,0.23,1.142
"{1, 18, 14}","{34, 6}",0.121,0.414,1.175
"{18, 6, 14}","{1, 34}",0.121,0.418,1.188
"{1, 18, 6, 14}",{34},0.121,0.732,1.142
{34},"{1, 18, 6, 14}",0.121,0.189,1.142
"{1, 34}","{18, 6, 14}",0.121,0.344,1.188
"{34, 6}","{1, 18, 14}",0.121,0.344,1.175
"{1, 34, 6}","{18, 14}",0.121,0.602,1.142
"{34, 14}","{1, 18, 6}",0.121,0.255,1.173
"{1, 34, 14}","{18, 6}",0.121,0.456,1.195
"{34, 6, 14}","{1, 18}",0.121,0.457,1.18
"{1, 34, 6, 14}",{18},0.121,0.779,1.105
"{18, 34}","{1, 6, 14}",0.121,0.26,1.212
"{1, 18, 34}","{6, 14}",0.121,0.448,1.154
"{18, 34, 6}","{1, 14}",0.121,0.462,1.21
"{1, 18, 34, 6}",{14},0.121,0.777,1.085
"{18, 34, 14}","{1, 6}",0.121,0.336,1.182
"{1, 18, 34, 14}",{6},0.121,0.575,1.091
"{18, 34, 6, 14}",{1},0.121,0.599,1.152
